Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA), ORGANIC - PRODUCTION, MEASURED IN TONS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"9,454",39.9
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA), ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA), ORGANIC - SALES, MEASURED IN TONS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ALFALFA, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),658,13.7
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ALFALFA, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),12,14.1
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ALFALFA, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),10,16.1
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ALFALFA, ORGANIC - PRODUCTION, MEASURED IN TONS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"2,276",12.8
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ALFALFA, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ALFALFA, ORGANIC - SALES, MEASURED IN TONS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"5,388",19.3
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),16,12.7
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),14,15.1
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ORGANIC - PRODUCTION, MEASURED IN TONS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"11,730",15.2
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"748,878",25
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ORGANIC - SALES, MEASURED IN TONS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"7,467",23.9
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,34.9
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,36
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), ORGANIC - PRODUCTION, MEASURED IN TONS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,065",(H)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), ORGANIC - SALES, MEASURED IN TONS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),64,(H)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,45
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,37.2
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, ORGANIC - PRODUCTION, MEASURED IN TONS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,065",98.8
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAYLAGE,"HAYLAGE, ORGANIC - SALES, MEASURED IN TONS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),64,82.4
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,"OATS, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),179,14.1
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,"OATS, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,9.8
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,"OATS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,10.1
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,"OATS, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"9,300",13.8
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,"OATS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"89,514",14.4
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,"OATS, ORGANIC - SALES, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"8,145",15.4
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,RYE,"RYE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,RYE,"RYE, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,31
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,RYE,"RYE, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,34.4
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,RYE,"RYE, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,RYE,"RYE, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,RYE,"RYE, ORGANIC - SALES, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"3,341",57.7
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),14,38
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),13,38.1
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"217,397",63.7
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"775,511",62.6
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, ORGANIC - SALES, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"84,025",62.7
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,100",15
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),13,10.8
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),12,11.7
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"39,377",13.5
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"673,808",16
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS, ORGANIC - SALES, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"36,982",15.7
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,21.7
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,21.7
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, ORGANIC - PRODUCTION, MEASURED IN LB",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, ORGANIC - SALES, MEASURED IN LB",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"15,167",17.9
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),37,10.3
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),36,10.8
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"495,877",18
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"5,460,620",21.3
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, ORGANIC - SALES, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"334,764",18.8
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"15,167",28.7
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),37,15.5
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),36,16.2
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"495,877",29
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"5,460,620",35.2
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, ORGANIC - SALES, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"334,764",29.7
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,"BARLEY, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT), (D),(D)
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,"BARLEY, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,"BARLEY, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),2,32
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,"BARLEY, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,32
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,"BARLEY, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT), (D),(D)
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,"BARLEY, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BUCKWHEAT,"BUCKWHEAT, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT), (D),(D)
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BUCKWHEAT,"BUCKWHEAT, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BUCKWHEAT,"BUCKWHEAT, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),2,31.9
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BUCKWHEAT,"BUCKWHEAT, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,31.9
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BUCKWHEAT,"BUCKWHEAT, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT), (D),(D)
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,BUCKWHEAT,"BUCKWHEAT, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"3,681",11.5
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"3,681",11.5
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),21,13.6
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),21,13.6
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),20,13.4
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),20,13.4
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - OPERATIONS WITH SALES IN CONVENTIONAL MARKETS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),6,42.7
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - OPERATIONS WITH SALES IN CONVENTIONAL MARKETS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),6,42.7
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),18,15.6
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),18,15.6
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"555,678",10.9
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - PRODUCTION, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"555,678",10.9
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"9,809",35.5
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"9,809",35.5
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"2,719",32.7
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"2,719",32.7
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"5,106,038",10.3
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"5,106,038",10.3
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"490,059",12.6
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"490,059",12.6
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"5,115,847",10.3
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"5,115,847",10.3
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"492,778",12.7
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, ORGANIC - SALES, MEASURED IN BU",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"492,778",12.7
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"23,546",10
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA EXEMPT), (D),(D)
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),68,5.5
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),66,5.3
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA EXEMPT),2,85.6
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),68,5.7
CENSUS,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),66,5.4
